longitude_deg,longitude_min,latitude_deg,latitude_min,speed,bearing_deg
-83,-43.74142805,42,16.54864467,0.846237954,138.0831467
-83,-43.74142669,42,16.54864369,0.844191043,138.0831467
-83,-43.74142554,42,16.54864347,0.841679553,135.4490268
-83,-43.74142441,42,16.54864326,0.839166484,135.4490268
-83,-43.74142328,42,16.54864306,0.836651899,135.0924299
-83,-43.74142217,42,16.54864288,0.834135863,135.0924299
-83,-43.74142106,42,16.54864272,0.831618438,136.7245544
-83,-43.74141996,42,16.54864256,0.829099687,136.7245544
-83,-43.74141888,42,16.54864243,0.826579673,136.5307082
-83,-43.7414178,42,16.5486423,0.824058458,136.5307082
-83,-43.74141674,42,16.54864219,0.821536104,136.5307082
-83,-43.74141676,42,16.54864223,0.817396765,135.3332458
-83,-43.74141679,42,16.54864229,0.813448799,133.354191
-83,-43.74141684,42,16.54864237,0.8095018,133.354191
-83,-43.7414169,42,16.54864247,0.805488283,135.1715751
-83,-43.74141697,42,16.54864259,0.801475893,135.1715751
-83,-43.74141706,42,16.54864272,0.797284882,135.4253689
-83,-43.74141716,42,16.54864287,0.793095316,135.4253689
-83,-43.74141727,42,16.54864305,0.788907292,135.4253689
-83,-43.74141866,42,16.54864317,0.786004415,137.940492
-83,-43.74142006,42,16.5486433,0.781774575,137.2802231
-83,-43.74142147,42,16.54864346,0.777548614,137.2802231
-83,-43.74142289,42,16.54864363,0.773326622,137.2802231
-83,-43.74142431,42,16.54864382,0.768633413,137.3344759
-83,-43.74142575,42,16.54864403,0.763945086,137.3344759
-83,-43.74142719,42,16.54864427,0.759401484,134.8985975
-83,-43.74142865,42,16.54864452,0.75486307,134.8985975
-83,-43.74143018,42,16.54864492,0.74979119,140.4429459
-83,-43.74143173,42,16.54864535,0.744725285,140.4429459
-83,-43.74143328,42,16.54864579,0.739639837,138.4638152
-83,-43.74143485,42,16.54864626,0.734561,138.4638152
-83,-43.74143643,42,16.54864674,0.729585846,137.7855077
-83,-43.74143802,42,16.54864725,0.724617497,137.7855077
-83,-43.74143962,42,16.54864777,0.719398649,139.6770707
-83,-43.74144123,42,16.54864832,0.714186999,139.6770707
-83,-43.74144285,42,16.54864889,0.708142153,134.6246289
-83,-43.74144456,42,16.54864961,0.702020921,134.6246289
-83,-43.74144629,42,16.54865036,0.696208251,135.3563375
-83,-43.74144803,42,16.54865113,0.690406778,135.3563375
-83,-43.74144979,42,16.54865192,0.684820468,135.1319771
-83,-43.74145155,42,16.54865273,0.679245189,135.1319771
-83,-43.74145334,42,16.54865356,0.674153003,134.805263
-83,-43.74145513,42,16.5486544,0.669070795,134.805263
-83,-43.74145693,42,16.54865527,0.663775831,137.2568641
-83,-43.74145915,42,16.54865628,0.658363164,137.2568641
-83,-43.74146137,42,16.54865732,0.653601325,135.8979773
-83,-43.7414636,42,16.54865837,0.648850239,135.8979773
-83,-43.74146584,42,16.54865943,0.644110027,135.8979773
-83,-43.74146808,42,16.54866051,0.639200731,134.875462
-83,-43.74147033,42,16.5486616,0.634303409,134.875462
-83,-43.74147258,42,16.54866271,0.629383437,137.349961
-83,-43.74147485,42,16.54866384,0.624475213,137.349961
-83,-43.74147712,42,16.54866498,0.61962627,136.5694104
-83,-43.7414802,42,16.54866607,0.614741934,136.5694104
-83,-43.74148328,42,16.54866717,0.610378857,133.8437883
-83,-43.74148636,42,16.54866829,0.606029475,133.8437883
-83,-43.74148944,42,16.54866942,0.601693904,133.8437883
-83,-43.74149252,42,16.54867056,0.59755734,132.1479036
-83,-43.74149561,42,16.54867171,0.593434319,132.1479036
-83,-43.74149869,42,16.54867287,0.590446599,134.6644749
-83,-43.74150176,42,16.54867403,0.587468245,134.6644749
-83,-43.74150536,42,16.54867501,0.584567287,138.4473952
-83,-43.74150895,42,16.54867599,0.581676467,138.4473952
-83,-43.74151253,42,16.54867697,0.578795783,136.7407991
-83,-43.7415161,42,16.54867796,0.575925237,136.7407991
-83,-43.74151966,42,16.54867896,0.573064828,135.9865667
-83,-43.74152321,42,16.54867997,0.570214556,135.9865667
-83,-43.74152676,42,16.54868098,0.567374421,133.8594945
-83,-43.74153029,42,16.548682,0.564544422,133.8594945
-83,-43.74153382,42,16.54868303,0.561724559,137.589284
-83,-43.7415378,42,16.54868366,0.559116278,137.589284
-83,-43.74154178,42,16.5486843,0.55510967,136.7651813
-83,-43.74154575,42,16.54868496,0.551120295,136.7651813
-83,-43.74154972,42,16.54868562,0.54854838,135.4803837
-83,-43.74155367,42,16.5486863,0.545986773,135.4803837
-83,-43.74155762,42,16.54868698,0.543435465,135.4803837
-83,-43.74156155,42,16.54868767,0.540894445,133.8689006
-83,-43.74156547,42,16.54868836,0.538363702,133.8689006
-83,-43.74156792,42,16.5486898,0.535507383,132.0767892
-83,-43.74157035,42,16.54869124,0.532659944,132.0767892
-83,-43.74157279,42,16.54869268,0.529821393,136.7294114
-83,-43.74157521,42,16.54869413,0.526991737,136.7294114
-83,-43.74157763,42,16.54869559,0.524170981,137.987171
-83,-43.74158004,42,16.54869705,0.521359133,137.987171
-83,-43.74158245,42,16.54869851,0.518556198,139.3982071
-83,-43.74158485,42,16.54869998,0.515762184,139.3982071
-83,-43.74158724,42,16.54870145,0.512977095,139.3982071
-83,-43.74158957,42,16.54870312,0.510083299,137.358237
-83,-43.74159188,42,16.5487048,0.507199055,137.358237
-83,-43.74159419,42,16.54870649,0.504324367,135.3351419
-83,-43.74159649,42,16.54870817,0.501459239,135.3351419
-83,-43.74159879,42,16.54870986,0.498603676,139.9840857
-83,-43.74160108,42,16.54871155,0.495757681,139.9840857
-83,-43.74160337,42,16.54871324,0.49292126,133.3631553
-83,-43.74160565,42,16.54871494,0.490094416,133.3631553
-83,-43.74160793,42,16.54871664,0.486235886,135.8431527
-83,-43.7416092,42,16.54871956,0.481716112,135.8431527
-83,-43.74161048,42,16.54872247,0.478249169,137.719276
-83,-43.74161175,42,16.54872538,0.474794982,137.719276
-83,-43.74161303,42,16.54872829,0.471353543,133.370678
-83,-43.74161429,42,16.5487312,0.467924845,133.370678
-83,-43.74161556,42,16.5487341,0.464508879,139.3535401
-83,-43.74161682,42,16.54873701,0.461105638,139.3535401
-83,-43.74161808,42,16.54873991,0.457715112,139.3535401
-83,-43.74161934,42,16.54874281,0.454337293,138.7114517
-83,-43.7416208,42,16.54874671,0.450347503,138.7114517
-83,-43.74162225,42,16.54875061,0.446374605,136.6814721
-83,-43.74162369,42,16.5487545,0.442418576,136.6814721
-83,-43.74162514,42,16.54875838,0.438479395,139.2442494
-83,-43.74162658,42,16.54876226,0.434557038,139.2442494
-83,-43.74162802,42,16.54876613,0.430651484,139.7801392
-83,-43.74162945,42,16.54877,0.42676271,139.7801392
-83,-43.74163088,42,16.54877387,0.422890692,136.592654
-83,-43.74163231,42,16.54877772,0.419035408,136.592654
-83,-43.74163366,42,16.54878264,0.414545854,136.592654
-83,-43.74163501,42,16.54878755,0.410077183,135.3078065
-83,-43.74163636,42,16.54879245,0.405629354,135.3078065
-83,-43.74163771,42,16.54879734,0.401202331,135.9215026
-83,-43.74163905,42,16.54880222,0.396796074,135.9215026
-83,-43.74164039,42,16.54880709,0.392410544,135.3717415
-83,-43.74164173,42,16.54881196,0.388045703,135.3717415
-83,-43.74164306,42,16.54881681,0.383701511,139.1623621
-83,-43.74164465,42,16.54882185,0.379241291,139.1623621
-83,-43.74164624,42,16.54882689,0.374802736,137.9707119
-83,-43.74164783,42,16.54883191,0.370385809,137.9707119
-83,-43.74164941,42,16.54883692,0.365990471,139.7166778
-83,-43.74165099,42,16.54884193,0.361616681,139.7166778
-83,-43.74165257,42,16.54884692,0.357264402,136.6259288
-83,-43.74165413,42,16.5488519,0.352933594,136.6259288
-83,-43.7416557,42,16.54885687,0.348624219,136.6259288
-83,-43.74165726,42,16.54886183,0.344336238,137.0312078
-83,-43.74165788,42,16.54886652,0.340278066,137.0312078
-83,-43.74165851,42,16.54887119,0.336239373,135.3593009
-83,-43.74165913,42,16.54887585,0.332220115,135.3593009
-83,-43.74165975,42,16.54888051,0.328220254,140.4511307
-83,-43.74166036,42,16.54888515,0.324239745,140.4511307
-83,-43.74166098,42,16.54888979,0.32027855,139.1623621
-83,-43.7416616,42,16.54889441,0.316336625,139.1623621
-83,-43.74166221,42,16.54889903,0.312413928,138.9151315
-83,-43.74166283,42,16.54890363,0.308510419,138.9151315
-83,-43.74166304,42,16.54890743,0.305137063,134.1706463
-83,-43.74166325,42,16.54891122,0.301779468,134.1706463
-83,-43.74166346,42,16.548915,0.298437606,134.1706463
-83,-43.74166367,42,16.54891877,0.295111444,137.6504162
-83,-43.74166389,42,16.54892254,0.291800955,137.6504162
-83,-43.7416641,42,16.5489263,0.288506108,134.6409053
-83,-43.74166431,42,16.54893005,0.285226872,134.6409053
-83,-43.74166452,42,16.54893379,0.281963218,137.8247798
-83,-43.74166454,42,16.54893673,0.279216637,137.8247798
-83,-43.74166455,42,16.54893966,0.276482273,135.7543083
-83,-43.74166456,42,16.54894259,0.273760105,135.7543083
-83,-43.74166458,42,16.54894551,0.271050117,138.4365719
-83,-43.74166459,42,16.54894843,0.268352287,138.4365719
-83,-43.74166461,42,16.54895134,0.265666597,138.6241168
-83,-43.74166463,42,16.54895425,0.262993028,138.6241168
-83,-43.74166465,42,16.54895715,0.26033156,140.0977981
-83,-43.74166466,42,16.54896005,0.257682175,140.0977981
-83,-43.74166508,42,16.54896227,0.255432803,136.5694104
-83,-43.7416655,42,16.54896449,0.25319273,136.5694104
-83,-43.74166592,42,16.54896671,0.250961943,135.8525269
-83,-43.74166633,42,16.54896893,0.248740429,135.8525269
-83,-43.74166675,42,16.54897114,0.246528176,135.8525269
-83,-43.74166716,42,16.54897336,0.24432517,137.233998
-83,-43.74166758,42,16.54897556,0.242131399,137.233998
-83,-43.74166799,42,16.54897777,0.23994685,137.3111148
-83,-43.74166841,42,16.54897997,0.23777151,137.3111148
-83,-43.74167008,42,16.54898143,0.235989932,136.7245544
-83,-43.74167176,42,16.5489829,0.234216811,136.7245544
-83,-43.74167342,42,16.54898436,0.232452149,134.9140309
-83,-43.74167509,42,16.54898583,0.230695944,134.9140309
-83,-43.74167675,42,16.54898729,0.228948197,135.8431527
-83,-43.7416784,42,16.54898875,0.227208909,135.8431527
-83,-43.74168005,42,16.54899021,0.22547808,135.8431527
-83,-43.74168169,42,16.54899167,0.22375571,137.4721717
-83,-43.74168333,42,16.54899313,0.2220418,137.4721717
-83,-43.74168649,42,16.54899432,0.220441308,138.2067023
-83,-43.74168965,42,16.54899552,0.218855211,138.2067023
-83,-43.74169279,42,16.54899671,0.217283518,136.1935136
-83,-43.74169593,42,16.5489979,0.215726241,136.1935136
-83,-43.74169905,42,16.54899909,0.214183391,136.9097781
-83,-43.74170217,42,16.54900028,0.212654979,136.9097781
-83,-43.74170527,42,16.54900147,0.211141016,138.5842116
-83,-43.74170837,42,16.54900266,0.209641512,138.5842116
-83,-43.74171145,42,16.54900385,0.208156477,138.5842116
-83,-43.74171612,42,16.54900524,0.20654562,132.8636926
-83,-43.74172078,42,16.54900663,0.204962588,132.8636926
-83,-43.74172542,42,16.54900802,0.203407443,138.5842116
-83,-43.74173005,42,16.54900941,0.201880243,138.5842116
-83,-43.74173466,42,16.5490108,0.200381041,138.2825637
-83,-43.74173925,42,16.54901218,0.198909887,138.2825637
-83,-43.74174383,42,16.54901357,0.197466825,136.4717732
-83,-43.7417484,42,16.54901495,0.196051893,136.4717732
-83,-43.74175428,42,16.5490164,0.194663903,135.9215026
-83,-43.74176014,42,16.54901785,0.193319441,135.9215026
-83,-43.74176598,42,16.54901929,0.192018538,138.069586
-83,-43.7417718,42,16.54902074,0.190761201,138.069586
-83,-43.7417776,42,16.54902218,0.189547419,136.5868336
-83,-43.74178338,42,16.54902362,0.188377158,136.5868336
-83,-43.74178915,42,16.54902506,0.187250362,137.9754725
-83,-43.74179489,42,16.5490265,0.186166953,137.9754725
-83,-43.74180061,42,16.54902794,0.18512683,136.756134
-83,-43.74180664,42,16.54903017,0.18367499,136.756134
-83,-43.74181266,42,16.5490324,0.182276983,140.0346538
-83,-43.74181865,42,16.54903463,0.180932947,140.0346538
-83,-43.74182462,42,16.54903685,0.179642985,135.5727432
-83,-43.74183057,42,16.54903907,0.178407168,135.5727432
-83,-43.7418365,42,16.54904128,0.177225528,135.829834
-83,-43.74184241,42,16.54904349,0.176098061,135.829834
-83,-43.7418483,42,16.5490457,0.175024724,135.829834
-83,-43.74185396,42,16.54904856,0.173585959,137.131377
-83,-43.74185961,42,16.54905142,0.172205715,137.131377
-83,-43.74186524,42,16.54905428,0.170884197,134.1495838
-83,-43.74187084,42,16.54905713,0.169621567,134.1495838
-83,-43.74187643,42,16.54905997,0.168417943,137.8247798
-83,-43.74188199,42,16.5490628,0.167273398,137.8247798
-83,-43.74188754,42,16.54906563,0.166187954,138.4659529
-83,-43.74189306,42,16.54906845,0.165161585,138.4659529
-83,-43.74189857,42,16.54907126,0.164194213,135.386132
-83,-43.74190379,42,16.54907486,0.162792627,135.386132
-83,-43.74190899,42,16.54907846,0.161458075,136.744193
-83,-43.74191417,42,16.54908205,0.160190839,136.744193
-83,-43.74191933,42,16.54908562,0.158991143,136.769694
-83,-43.74192447,42,16.54908919,0.157859142,136.769694
-83,-43.74192959,42,16.54909275,0.156794926,138.7182744
-83,-43.74193469,42,16.5490963,0.155798512,138.7182744
-83,-43.74193978,42,16.54909984,0.154869842,138.1632585
-83,-43.74194484,42,16.54910337,0.154008785,138.1632585
-83,-43.74194962,42,16.54910729,0.152945968,138.1632585
-83,-43.74195438,42,16.5491112,0.151954691,137.6280601
-83,-43.74195912,42,16.54911509,0.15103492,137.6280601
-83,-43.74196385,42,16.54911898,0.150186532,135.2794319
-83,-43.74196855,42,16.54912286,0.149409316,135.2794319
-83,-43.74197324,42,16.54912672,0.148702969,137.9350393
-83,-43.74197791,42,16.54913058,0.148067095,137.9350393
-83,-43.74198256,42,16.54913442,0.147501206,137.433206
-83,-43.74198666,42,16.54913845,0.146739703,137.433206
-83,-43.74199075,42,16.54914247,0.14604591,134.5624023
-83,-43.74199482,42,16.54914648,0.14541945,134.5624023
-83,-43.74199887,42,16.54915048,0.144859861,136.6447646
-83,-43.7420029,42,16.54915446,0.144366591,136.6447646
-83,-43.74200692,42,16.54915843,0.143939008,135.9524882
-83,-43.74201093,42,16.54916239,0.143576392,135.9524882
-83,-43.74201491,42,16.54916634,0.143277944,135.9524882
-83,-43.74201888,42,16.54917028,0.143042783,138.1392526
-83,-43.74202257,42,16.54917447,0.14268137,141.4665242
-83,-43.74202624,42,16.54917865,0.142386043,141.4665242
-83,-43.7420299,42,16.54918282,0.142155895,141.4665242
-83,-43.74203354,42,16.54918698,0.141989938,138.4274717
-83,-43.74203717,42,16.54919112,0.141887102,138.4274717
-83,-43.74204078,42,16.54919525,0.141846248,136.8098274
-83,-43.74204438,42,16.54919936,0.141866164,136.8098274
-83,-43.74204796,42,16.54920347,0.141945576,137.239287
-83,-43.74205099,42,16.54920796,0.141767883,137.239287
-83,-43.74205401,42,16.54921243,0.141655391,140.2843112
-83,-43.74205702,42,16.5492169,0.141606939,140.2843112
-83,-43.74206001,42,16.54922135,0.141621288,139.2363838
-83,-43.74206299,42,16.54922578,0.141697131,139.2363838
-83,-43.74206596,42,16.5492302,0.141833097,139.2363838
-83,-43.74206892,42,16.54923461,0.142027757,139.0901179
-83,-43.74207186,42,16.549239,0.142279631,139.0901179
-83,-43.74207478,42,16.54924338,0.142587193,140.2841959
-83,-43.74207723,42,16.54924821,0.142690447,140.2841959
-83,-43.74207967,42,16.54925302,0.14285849,134.0184978
-83,-43.74208209,42,16.54925782,0.143089737,134.0184978
-83,-43.74208451,42,16.5492626,0.143382546,136.5026871
-83,-43.74208691,42,16.54926737,0.143735225,136.5026871
-83,-43.7420893,42,16.54927212,0.144146034,139.1460073
-83,-43.74209168,42,16.54927686,0.144613198,139.1460073
-83,-43.74209405,42,16.54928158,0.145134913,138.3217948
-83,-43.7420964,42,16.54928628,0.145709353,138.3217948
-83,-43.74209808,42,16.54929157,0.146038545,139.6173756
-83,-43.74209975,42,16.54929684,0.146434592,139.6173756
-83,-43.74210141,42,16.5493021,0.146895506,139.6173756
-83,-43.74210306,42,16.54930733,0.147419252,141.6510088
-83,-43.74210471,42,16.54931255,0.148003759,135.3351419
-83,-43.74210634,42,16.54931775,0.148646931,135.3351419
-83,-43.74210796,42,16.54932293,0.149346649,139.6173756
-83,-43.74210958,42,16.5493281,0.150100789,139.6173756
-83,-43.74211085,42,16.54933398,0.150845826,139.6173756
-83,-43.74211212,42,16.54933984,0.151661497,136.6891785
-83,-43.74211338,42,16.54934568,0.152545018,136.6891785
-83,-43.74211463,42,16.5493515,0.153493597,138.6001682
-83,-43.74211587,42,16.54935729,0.154504444,138.6001682
-83,-43.7421171,42,16.54936307,0.155574783,142.9069205
-83,-43.74211833,42,16.54936883,0.156701864,142.9069205
-83,-43.74211955,42,16.54937457,0.157882968,141.7313945
-83,-43.74212109,42,16.54938102,0.159421312,141.7313945
-83,-43.74212263,42,16.54938745,0.161021185,138.6512837
-83,-43.74212416,42,16.54939386,0.16267895,138.6512837
-83,-43.74212567,42,16.54940025,0.164391078,140.6960784
-83,-43.74212718,42,16.54940661,0.166154147,140.6960784
-83,-43.74212869,42,16.54941295,0.167964857,137.8204535
-83,-43.74213018,42,16.54941926,0.169820022,137.8204535
-83,-43.74213166,42,16.54942556,0.171716581,141.490706
-83,-43.74213314,42,16.54943183,0.173651594,141.490706
-83,-43.74213507,42,16.54943848,0.175933175,137.41598
-83,-43.74213699,42,16.5494451,0.17824895,137.41598
-83,-43.7421389,42,16.5494517,0.179645267,139.56685
-83,-43.7421408,42,16.54945828,0.181061501,139.56685
-83,-43.74214268,42,16.54946482,0.182495979,139.56685
-83,-43.74214455,42,16.54947134,0.183859906,137.7544043
-83,-43.7421464,42,16.54947783,0.1852393,137.7544043
-83,-43.74214823,42,16.54948429,0.187687583,137.1226426
-83,-43.74215006,42,16.54949073,0.190153705,137.1226426
-83,-43.74215188,42,16.54949754,0.192790355,139.0901179
-83,-43.74215369,42,16.54950433,0.1954449,139.0901179
-83,-43.74215549,42,16.5495111,0.198115057,139.6581762
-83,-43.74215728,42,16.54951784,0.200798685,139.6581762
-83,-43.74215906,42,16.54952456,0.203493768,138.4638152
-83,-43.74216083,42,16.54953125,0.206198418,138.4638152
-83,-43.7421626,42,16.54953792,0.208910856,138.4638152
-83,-43.74216435,42,16.54954456,0.211629417,141.2060403
-83,-43.74216569,42,16.54955197,0.214569623,141.2060403
-83,-43.74216702,42,16.54955936,0.217522875,139.7166778
-83,-43.74216835,42,16.54956672,0.220487044,139.7166778
-83,-43.74216967,42,16.54957406,0.223460131,137.9649542
-83,-43.74217098,42,16.54958137,0.226440261,137.9649542
-83,-43.74217228,42,16.54958865,0.229425676,136.4652358
-83,-43.74217357,42,16.5495959,0.232414729,136.4652358
-83,-43.74217486,42,16.54960312,0.235405875,142.0395286
-83,-43.74217614,42,16.54961032,0.238397662,142.0395286
-83,-43.74217681,42,16.54961822,0.241565022,137.8210873
-83,-43.74217747,42,16.5496261,0.244739848,137.8210873
-83,-43.74217813,42,16.54963394,0.247032084,144.0663023
-83,-43.74217878,42,16.54964175,0.249327612,144.0663023
-83,-43.74217941,42,16.54964952,0.251625147,144.0663023
-83,-43.74218004,42,16.54965727,0.253642572,137.0990062
-83,-43.74218066,42,16.54966497,0.255662609,137.0990062
-83,-43.74218126,42,16.54967265,0.257572619,138.2042354
-83,-43.74218185,42,16.54968029,0.2594829,138.2042354
-83,-43.74218243,42,16.54968836,0.261875783,140.5961513
-83,-43.742183,42,16.54969639,0.264267034,140.5961513
-83,-43.74218356,42,16.54970439,0.26654674,141.3798985
-83,-43.74218411,42,16.54971236,0.26882264,141.3798985
-83,-43.74218465,42,16.54972029,0.270796509,143.6162974
-83,-43.74218518,42,16.54972818,0.272764394,143.6162974
-83,-43.74218569,42,16.54973604,0.27503976,144.3306842
-83,-43.7421862,42,16.54974386,0.277306826,144.3306842
-83,-43.7421867,42,16.54975165,0.279564854,144.3306842
-83,-43.74218792,42,16.54975873,0.282730275,142.8239979
-83,-43.74218913,42,16.54976579,0.285878023,142.8239979
-83,-43.74219034,42,16.54977282,0.289007705,140.3249186
-83,-43.74219154,42,16.54977983,0.292118954,140.3249186
-83,-43.74219273,42,16.5497868,0.295211432,137.2957725
-83,-43.74219392,42,16.54979375,0.298284823,137.2957725
-83,-43.7421951,42,16.54980067,0.301338835,141.9229968
-83,-43.74219627,42,16.54980756,0.304373198,141.9229968
-83,-43.74219876,42,16.54981322,0.307001984,142.4741533
-83,-43.74220125,42,16.54981887,0.309607514,142.4741533
-83,-43.74220372,42,16.54982448,0.312189843,140.0734645
-83,-43.74220618,42,16.54983008,0.314749029,140.0734645
-83,-43.74220863,42,16.54983565,0.317285132,140.0734645
-83,-43.74221106,42,16.54984119,0.319798214,139.0601883
-83,-43.74221349,42,16.54984672,0.322288339,139.0601883
-83,-43.7422159,42,16.54985222,0.324755571,141.031193
-83,-43.74221831,42,16.54985769,0.327199977,141.031193
-83,-43.7422209,42,16.54986361,0.328802301,140.4113104
-83,-43.74222347,42,16.54986949,0.330381219,140.4113104
-83,-43.74222602,42,16.54987535,0.332036148,139.3397501
-83,-43.74222856,42,16.54988118,0.333667807,139.3397501
-83,-43.74223108,42,16.54988698,0.335202196,140.8911636
-83,-43.74223358,42,16.54989275,0.336713422,140.8911636
-83,-43.74223607,42,16.54989849,0.338046391,139.5491381
-83,-43.74223853,42,16.5499042,0.339356698,139.5491381
-83,-43.74224098,42,16.54990988,0.341085188,138.7552858
-83,-43.74224368,42,16.54991553,0.342842147,138.7552858
-83,-43.74224637,42,16.54992115,0.344288137,139.0844295
-83,-43.74224904,42,16.54992675,0.345710857,139.0844295
-83,-43.74225168,42,16.54993232,0.347147077,138.9541748
-83,-43.74225432,42,16.54993785,0.348560201,138.9541748
-83,-43.74225693,42,16.54994336,0.349950335,138.9541748
-83,-43.74225953,42,16.54994885,0.351298292,140.3715328
-83,-43.7422621,42,16.5499543,0.352623388,140.3715328
-83,-43.74226473,42,16.54995959,0.35400518,141.4646675
-83,-43.74226735,42,16.54996485,0.355364379,141.4646675
-83,-43.74226994,42,16.54997009,0.356349184,142.2285823
-83,-43.74227252,42,16.54997529,0.357311837,142.2285823
-83,-43.74227508,42,16.54998047,0.358305738,140.9734648
-83,-43.74227762,42,16.54998562,0.359277769,140.9734648
-83,-43.74228014,42,16.54999074,0.360683645,141.2700191
-83,-43.74228265,42,16.54999584,0.36206752,141.2700191
-83,-43.74228515,42,16.55000091,0.363429502,141.2700191
-83,-43.74228702,42,16.55000609,0.364466681,139.0913905
-83,-43.74228889,42,16.55001123,0.365483748,139.0913905
-83,-43.74229073,42,16.55001636,0.366662598,140.4016318
-83,-43.74229257,42,16.55002145,0.367821175,140.4016318
-83,-43.74229439,42,16.55002652,0.368981218,141.7559685
-83,-43.7422962,42,16.55003156,0.370121059,141.7559685
-83,-43.742298,42,16.55003658,0.372068986,140.2222144
-83,-43.74229978,42,16.55004157,0.373996176,140.2222144
-83,-43.74230156,42,16.55004654,0.37590271,140.3249186
-83,-43.74230273,42,16.55005136,0.377607137,140.3249186
-83,-43.74230389,42,16.55005615,0.378414414,140.6960784
-83,-43.74230503,42,16.55006091,0.379204207,140.6960784
-83,-43.74230617,42,16.55006565,0.380853801,143.4385536
-83,-43.7423073,42,16.55007037,0.382484942,143.4385536
-83,-43.74230842,42,16.55007506,0.383291213,141.2469796
-83,-43.74230954,42,16.55007973,0.384080106,141.2469796
-83,-43.74231063,42,16.55008438,0.384545373,139.7203659
-83,-43.74231172,42,16.55008899,0.384994015,139.7203659
-83,-43.74231246,42,16.55009338,0.385117785,138.4986649
-83,-43.74231319,42,16.55009774,0.385227179,138.4986649
-83,-43.7423139,42,16.55010208,0.385255415,143.6267105
-83,-43.74231461,42,16.55010639,0.385268843,143.6267105
-83,-43.7423153,42,16.55011067,0.385267545,143.6267105
-83,-43.74231598,42,16.55011493,0.38558648,139.584842
-83,-43.74231665,42,16.55011916,0.38589074,139.584842
-83,-43.74231731,42,16.55012337,0.38631318,140.3234422
-83,-43.7423177,42,16.55012755,0.386678742,140.3234422
-83,-43.74231808,42,16.55013171,0.387104599,140.3655705
-83,-43.74231844,42,16.55013585,0.387516451,140.3655705
-83,-43.74231881,42,16.55013996,0.388676101,140.4511307
-83,-43.74231916,42,16.55014406,0.389820638,140.4511307
-83,-43.74231952,42,16.55014813,0.390310534,139.56685
-83,-43.74231986,42,16.55015218,0.39078645,139.56685
-83,-43.7423202,42,16.5501562,0.391886848,140.5539233
-83,-43.74232053,42,16.55016021,0.392972348,140.5539233
-83,-43.74231966,42,16.5501654,0.394566926,137.8247798
-83,-43.74231879,42,16.55017056,0.396147187,137.8247798
-83,-43.74231792,42,16.5501757,0.397713063,137.8247798
-83,-43.74231705,42,16.55018082,0.399264492,140.0346538
-83,-43.74231618,42,16.55018591,0.400801414,140.0346538
-83,-43.74231531,42,16.55019097,0.402323776,137.5759535
-83,-43.74231444,42,16.55019602,0.403831529,137.5759535
-83,-43.74231357,42,16.55020104,0.404624033,141.7557061
-83,-43.7423127,42,16.55020603,0.405403759,141.7557061
-83,-43.74231128,42,16.55021179,0.406639238,138.3890332
-83,-43.74230987,42,16.55021753,0.40786259,138.3890332
-83,-43.74230845,42,16.55022323,0.408959939,138.9797235
-83,-43.74230704,42,16.55022891,0.410045337,138.9797235
-83,-43.74230562,42,16.55023456,0.41115647,139.5514272
-83,-43.7423042,42,16.55024018,0.412255191,139.5514272
-83,-43.74230277,42,16.55024577,0.413341401,139.5514272
-83,-43.74230135,42,16.55025133,0.414356418,143.1207395
-83,-43.74229979,42,16.55025712,0.41550243,143.1207395
-83,-43.74229823,42,16.55026289,0.416624147,143.4822047
-83,-43.74229667,42,16.55026863,0.417732681,143.4822047
-83,-43.74229511,42,16.55027434,0.418901187,143.2279257
-83,-43.74229355,42,16.55028002,0.420056093,143.2279257
-83,-43.74229199,42,16.55028567,0.421260267,141.2398727
-83,-43.74229042,42,16.55029129,0.422450667,141.2398727
-83,-43.74228886,42,16.55029688,0.423589337,139.260211
-83,-43.7422873,42,16.55030244,0.42471448,139.260211
-83,-43.7422856,42,16.55030831,0.425988452,139.5644436
-83,-43.7422839,42,16.55031414,0.427248483,139.5644436
-83,-43.7422822,42,16.55031995,0.428814246,139.1315736
-83,-43.74228051,42,16.55032573,0.430364466,139.1315736
-83,-43.74227881,42,16.55033148,0.431899066,139.1315736
-83,-43.74227712,42,16.5503372,0.433569026,138.4044035
-83,-43.74227543,42,16.55034289,0.435222609,138.4044035
-83,-43.74227374,42,16.55034856,0.437063351,139.7203659
-83,-43.74227206,42,16.5503542,0.438886774,139.7203659
-83,-43.74227031,42,16.55035995,0.440768332,138.4986649
-83,-43.74226857,42,16.55036567,0.44263227,138.4986649
-83,-43.74226683,42,16.55037136,0.444883546,137.8432337
-83,-43.7422651,42,16.55037703,0.447115651,137.8432337
-83,-43.74226338,42,16.55038268,0.449783824,141.2051499
-83,-43.74226166,42,16.5503883,0.452431787,141.2051499
-83,-43.74225996,42,16.5503939,0.455338414,140.3234422
-83,-43.74225826,42,16.55039948,0.458224206,140.3234422
-83,-43.74225657,42,16.55040504,0.461089183,140.3234422
-83,-43.7422551,42,16.55041045,0.464531947,141.157386
-83,-43.74225363,42,16.55041583,0.467953496,141.157386
-83,-43.74225218,42,16.55042121,0.472039874,141.3798985
-83,-43.74225075,42,16.55042656,0.476105093,141.3798985
-83,-43.74224933,42,16.55043191,0.480017973,138.3484915
-83,-43.74224793,42,16.55043723,0.483909904,138.3484915
