# lat_deg,lat_min,long_deg,long_min,bearing,speed
42,16.59567514,-83,-44.29119015,101.6484967,0.25951786
42,16.595675,-83,-44.29118914,100.9829526,0.25966556
42,16.59567485,-83,-44.29118813,100.8283697,0.25981379
42,16.59567471,-83,-44.29118712,101.4439544,0.25996324
42,16.59567457,-83,-44.29118611,100.2438278,0.26011192
42,16.59567427,-83,-44.29118407,101.3692578,0.26040606
42,16.59567413,-83,-44.29118305,100.84596,0.260553
42,16.59567398,-83,-44.29118203,100.3627457,0.26070006
42,16.59567383,-83,-44.291181,101.2325901,0.26084852
42,16.59567367,-83,-44.29117998,102.034285,0.26099744
42,16.59567353,-83,-44.29117896,101.0398964,0.26114676
42,16.59567326,-83,-44.2911769,100.0765354,0.26144498
42,16.59567312,-83,-44.29117587,100.6297313,0.26159456
42,16.59567299,-83,-44.29117485,99.76944894,0.26174369
42,16.59567284,-83,-44.29117384,100.4800054,0.26189206
42,16.59567268,-83,-44.29117283,101.8744327,0.26203968
42,16.59567239,-83,-44.29117081,100.9431355,0.26233424
42,16.59567225,-83,-44.2911698,100.3413141,0.2624824
42,16.59567212,-83,-44.29116879,100.1732597,0.26263044
42,16.59567198,-83,-44.29116777,100.7327078,0.26277729
42,16.59567183,-83,-44.29116675,100.3539878,0.26292491
42,16.59567169,-83,-44.29116574,101.0637624,0.26307328
42,16.5956714,-83,-44.29116372,100.9046235,0.26337134
42,16.59567125,-83,-44.29116272,101.2731556,0.26352021
42,16.59567112,-83,-44.29116171,100.6848452,0.26366924
42,16.59567097,-83,-44.2911607,100.1799999,0.26381915
42,16.59567082,-83,-44.29115969,101.4201015,0.26396842
42,16.59567051,-83,-44.29115766,101.9064688,0.26426547
42,16.59567036,-83,-44.29115664,101.0118533,0.26441374
42,16.59567021,-83,-44.29115562,101.9798843,0.2645627
42,16.59567006,-83,-44.2911546,100.5917949,0.26471195
42,16.5956699,-83,-44.29115358,101.7943471,0.2648609
42,16.59566973,-83,-44.29115256,102.0028457,0.26500927
42,16.59566941,-83,-44.29115052,101.4797689,0.26530774
42,16.59566924,-83,-44.29114949,102.4256127,0.26545684
42,16.59566907,-83,-44.29114847,102.8345047,0.26560513
42,16.59566891,-83,-44.29114745,102.668509,0.26575328
42,16.59566876,-83,-44.29114642,101.241841,0.26590128
42,16.59566849,-83,-44.29114436,99.94869299,0.26619695
42,16.59566836,-83,-44.29114334,99.26323254,0.26634451
42,16.59566824,-83,-44.29114231,99.87745789,0.26649084
42,16.59566812,-83,-44.29114129,99.05777813,0.26663724
42,16.59566799,-83,-44.29114027,99.25814192,0.26678481
42,16.59566787,-83,-44.29113925,98.94609856,0.26693193
42,16.59566762,-83,-44.29113719,98.90805801,0.26722887
42,16.5956675,-83,-44.29113615,99.45276067,0.26737758
42,16.59566737,-83,-44.29113512,98.97268519,0.26752556
42,16.59566723,-83,-44.29113409,99.98444345,0.26767201
42,16.59566708,-83,-44.29113305,100.7607006,0.26781757
42,16.59566675,-83,-44.29113099,102.2969862,0.26810914
42,16.59566659,-83,-44.29112995,101.2654348,0.26825727
42,16.59566643,-83,-44.29112892,102.1969523,0.26840694
42,16.59566627,-83,-44.29112789,102.3593585,0.26855616
42,16.59566612,-83,-44.29112685,101.2929087,0.26870564
42,16.59566598,-83,-44.2911258,100.098147,0.26885525
42,16.59566566,-83,-44.29112371,102.0342463,0.26915201
42,16.59566551,-83,-44.29112267,101.4654613,0.2692995
42,16.59566536,-83,-44.29112162,100.8576586,0.26944557
42,16.59566523,-83,-44.29112057,99.72659605,0.2695906
42,16.59566508,-83,-44.29111952,100.1017611,0.26973683
42,16.59566478,-83,-44.29111743,100.7553928,0.27003215
42,16.59566462,-83,-44.2911164,101.7597182,0.27017982
42,16.59566446,-83,-44.29111536,102.0440336,0.27032725
42,16.59566428,-83,-44.29111433,102.3540924,0.27047428
42,16.5956641,-83,-44.2911133,103.5774545,0.27062102
42,16.59566393,-83,-44.29111227,102.7331754,0.27076639
42,16.59566358,-83,-44.29111021,102.4608456,0.27105907
42,16.5956634,-83,-44.29110918,103.2478127,0.27120779
42,16.59566323,-83,-44.29110814,102.5796897,0.27135655
42,16.59566307,-83,-44.2911071,102.6598418,0.27150459
42,16.59566291,-83,-44.29110606,101.6258505,0.27165348
42,16.59566262,-83,-44.29110397,100.3642726,0.27195192
42,16.59566249,-83,-44.29110291,99.70421392,0.27209983
42,16.59566236,-83,-44.29110186,99.44074908,0.2722477
42,16.59566222,-83,-44.2911008,100.1587849,0.27239625
42,16.59566207,-83,-44.29109976,100.1721273,0.2725449
42,16.59566191,-83,-44.2910987,101.5712607,0.27269309
42,16.59566162,-83,-44.29109659,99.92810587,0.27298813
42,16.59566148,-83,-44.29109553,100.2077456,0.27313617
42,16.59566134,-83,-44.29109446,100.3737351,0.2732842
42,16.59566119,-83,-44.2910934,100.6689499,0.27343295
42,16.59566104,-83,-44.29109233,100.8771587,0.27358175
42,16.59566078,-83,-44.29109019,98.87784385,0.27387887
42,16.59566065,-83,-44.29108912,100.1955027,0.27402858
42,16.59566051,-83,-44.29108806,99.04511262,0.27417832
42,16.59566037,-83,-44.291087,100.0590103,0.27432743
42,16.59566022,-83,-44.29108595,100.4279867,0.27447605
42,16.59566006,-83,-44.29108489,101.5541539,0.27462386
42,16.59565972,-83,-44.29108278,102.0548789,0.27492105
42,16.59565954,-83,-44.29108174,103.1898484,0.27506966
42,16.59565936,-83,-44.29108068,103.3204486,0.27521767
42,16.59565918,-83,-44.29107963,102.2179902,0.27536614
42,16.595659,-83,-44.29107858,103.2502747,0.27551452
42,16.59565861,-83,-44.29107647,103.8094283,0.27580982
42,16.59565843,-83,-44.29107542,103.6777303,0.27595794
42,16.59565825,-83,-44.29107437,103.3886024,0.27610503
42,16.59565808,-83,-44.29107332,102.520241,0.27625286
42,16.5956579,-83,-44.29107227,102.5450891,0.27640116
42,16.59565772,-83,-44.29107123,102.5568895,0.27654864
42,16.59565734,-83,-44.29106916,103.9255887,0.27684367
42,16.59565717,-83,-44.29106812,103.467937,0.27699074
42,16.59565699,-83,-44.29106708,102.35888,0.27713846
42,16.59565681,-83,-44.29106605,103.538548,0.27728743
42,16.59565665,-83,-44.29106502,102.8094504,0.27743703
42,16.59565634,-83,-44.29106296,101.0439563,0.27773633
42,16.59565618,-83,-44.29106193,101.8491695,0.27788563
42,16.59565604,-83,-44.29106091,100.9467171,0.27803417
42,16.5956559,-83,-44.29105989,100.7370729,0.2781824
42,16.59565578,-83,-44.29105887,99.54882737,0.27833158
42,16.59565564,-83,-44.29105785,99.86293575,0.27848108
42,16.59565535,-83,-44.29105581,100.9558837,0.27877875
42,16.5956552,-83,-44.2910548,101.0000107,0.27892689
42,16.59565507,-83,-44.29105377,100.3625848,0.27907515
42,16.59565493,-83,-44.29105275,99.97144459,0.27922276
42,16.5956548,-83,-44.29105173,100.0781485,0.27936981
42,16.59565453,-83,-44.2910497,100.45683,0.27966523
42,16.5956544,-83,-44.29104867,99.17271424,0.27981343
42,16.59565426,-83,-44.29104764,99.84755782,0.27996061
42,16.59565411,-83,-44.29104662,101.0802866,0.28010706
42,16.59565398,-83,-44.29104559,100.2836537,0.28025304
42,16.59565385,-83,-44.29104458,99.49650095,0.28039948
42,16.59565354,-83,-44.29104257,101.8416149,0.28069668
42,16.59565337,-83,-44.29104156,102.4900725,0.28084436
42,16.5956532,-83,-44.29104055,103.3192175,0.28099095
42,16.59565302,-83,-44.29103955,102.3580173,0.2811364
42,16.59565284,-83,-44.29103855,103.6669071,0.28128396
42,16.59565243,-83,-44.29103656,105.2976834,0.28158255
42,16.5956522,-83,-44.29103557,106.575128,0.28173012
42,16.59565198,-83,-44.29103457,107.2443224,0.28187863
42,16.59565174,-83,-44.29103358,107.174754,0.28202776
42,16.5956515,-83,-44.29103259,108.1751331,0.28217645
42,16.59565127,-83,-44.2910316,108.2564332,0.28232459
42,16.59565079,-83,-44.29102961,107.8644724,0.28261793
42,16.59565054,-83,-44.29102863,109.0115191,0.28276447
42,16.59565028,-83,-44.29102765,109.2689537,0.28291192
42,16.59565003,-83,-44.29102667,109.4408619,0.28306051
42,16.59564977,-83,-44.29102569,109.4508543,0.28320951
42,16.59564925,-83,-44.29102371,109.6630583,0.28350586
42,16.59564897,-83,-44.29102272,110.2996476,0.28365399
42,16.59564869,-83,-44.29102174,110.5518862,0.28380176
42,16.59564841,-83,-44.29102075,111.4089749,0.2839487
42,16.59564812,-83,-44.29101977,111.5503076,0.28409674
42,16.59564782,-83,-44.29101878,112.0588888,0.28424563
42,16.5956472,-83,-44.29101684,113.5797583,0.28454256
42,16.59564688,-83,-44.29101587,113.5217159,0.28469071
42,16.59564657,-83,-44.29101489,114.2482844,0.28483806
42,16.59564626,-83,-44.29101392,112.9920858,0.284986
42,16.59564595,-83,-44.29101296,113.7244127,0.28513441
42,16.59564534,-83,-44.29101102,112.9067895,0.28542866
42,16.59564505,-83,-44.29101004,112.0739547,0.28557453
42,16.59564478,-83,-44.29100905,111.3596566,0.28572077
42,16.59564451,-83,-44.29100805,109.9646948,0.28586793
42,16.59564425,-83,-44.29100706,109.9698167,0.2860149
42,16.59564399,-83,-44.29100607,108.8648179,0.28616275
42,16.59564348,-83,-44.29100408,109.0639697,0.28646166
42,16.59564323,-83,-44.29100307,108.2406443,0.28660969
42,16.59564299,-83,-44.29100207,108.0737652,0.2867578
42,16.59564273,-83,-44.29100108,109.0282302,0.28690663
42,16.59564247,-83,-44.29100009,109.5301499,0.28705485
42,16.59564191,-83,-44.2909981,110.9429116,0.28734876
42,16.59564164,-83,-44.2909971,111.088585,0.28749747
42,16.59564136,-83,-44.2909961,109.9992408,0.28764641
42,16.59564109,-83,-44.2909951,110.3728718,0.28779439
42,16.59564082,-83,-44.2909941,109.9301291,0.28794151
42,16.59564053,-83,-44.29099312,110.7609296,0.28808895
42,16.59563992,-83,-44.29099114,112.894062,0.28838474
42,16.59563962,-83,-44.29099016,113.1272871,0.28853112
42,16.59563932,-83,-44.29098917,112.2944629,0.28867653
42,16.59563901,-83,-44.29098818,112.3660629,0.28882347
42,16.5956387,-83,-44.29098719,112.8243768,0.28897274
42,16.5956381,-83,-44.29098518,112.5276822,0.28927061
42,16.5956378,-83,-44.29098418,111.2806758,0.28942034
42,16.5956375,-83,-44.29098317,111.4555537,0.28956971
42,16.5956372,-83,-44.29098217,112.8182779,0.28971791
42,16.5956369,-83,-44.29098116,111.7623835,0.2898652
42,16.59563661,-83,-44.29098015,111.2448117,0.29001226
42,16.59563602,-83,-44.29097814,111.6808346,0.29030894
42,16.59563573,-83,-44.29097713,111.8649143,0.29045776
42,16.59563544,-83,-44.29097611,110.8895022,0.29060531
42,16.59563514,-83,-44.29097511,110.9568407,0.29075255
42,16.59563484,-83,-44.29097411,112.2940826,0.29090087
42,16.59563422,-83,-44.29097215,113.632754,0.29119823
42,16.59563391,-83,-44.29097116,112.8801698,0.29134723
42,16.5956336,-83,-44.29097016,112.6090882,0.29149661
42,16.59563328,-83,-44.29096916,113.6749315,0.2916457
42,16.59563298,-83,-44.29096816,112.5716243,0.2917935
42,16.59563268,-83,-44.29096716,111.5704989,0.29194154
42,16.59563204,-83,-44.29096517,113.8050055,0.29223637
42,16.59563172,-83,-44.29096417,113.3408789,0.29238387
42,16.5956314,-83,-44.29096318,113.3489208,0.2925332
42,16.59563108,-83,-44.29096219,114.0740905,0.29268268
42,16.59563078,-83,-44.29096118,112.6498205,0.29283124
42,16.59563017,-83,-44.29095917,112.6078503,0.29312569
42,16.59562986,-83,-44.29095817,112.6020048,0.29327536
42,16.59562955,-83,-44.29095715,112.0975415,0.29342507
42,16.59562925,-83,-44.29095614,112.5127934,0.2935743
42,16.59562894,-83,-44.29095512,111.4429303,0.29372303
42,16.59562863,-83,-44.29095411,112.764684,0.29387092
42,16.59562805,-83,-44.29095207,111.175604,0.29416308
42,16.59562775,-83,-44.29095105,110.8846474,0.29430789
42,16.59562745,-83,-44.29095002,111.5305243,0.29445175
42,16.59562714,-83,-44.290949,111.7701431,0.29459508
42,16.59562682,-83,-44.29094799,112.9415992,0.29474053
42,16.5956262,-83,-44.29094596,111.8740413,0.29503583
42,16.59562588,-83,-44.29094496,112.9259755,0.29518273
42,16.59562555,-83,-44.29094397,114.1564062,0.29532961
42,16.59562522,-83,-44.29094297,114.2367017,0.29547566
42,16.59562489,-83,-44.29094197,113.9386745,0.29562137
42,16.59562456,-83,-44.29094096,114.1410222,0.29576688
42,16.5956239,-83,-44.29093892,113.7153141,0.29606262
42,16.59562356,-83,-44.2909379,114.3318444,0.29620996
42,16.59562322,-83,-44.29093688,114.1065865,0.29635808
42,16.59562287,-83,-44.29093587,115.1221872,0.29650757
42,16.59562251,-83,-44.29093485,114.8746209,0.29665676
42,16.59562178,-83,-44.29093284,116.3863789,0.29695458
42,16.59562142,-83,-44.29093183,116.4208346,0.29710366
42,16.59562108,-83,-44.29093082,115.1664467,0.29725133
42,16.59562074,-83,-44.29092981,114.4681192,0.29739967
42,16.59562041,-83,-44.29092879,113.3889527,0.29754932
42,16.59562008,-83,-44.29092777,113.9389489,0.29769906
42,16.5956194,-83,-44.2909257,113.1731064,0.29799732
42,16.59561906,-83,-44.29092466,114.3261919,0.29814698
42,16.59561872,-83,-44.29092363,114.5046471,0.29829634
42,16.59561838,-83,-44.29092259,113.4434841,0.29844484
42,16.59561804,-83,-44.29092156,113.4491307,0.29859261
42,16.59561734,-83,-44.29091952,114.5503864,0.29888941
42,16.59561698,-83,-44.29091849,115.7538077,0.29903827
42,16.59561663,-83,-44.29091746,114.7093457,0.29918677
42,16.59561628,-83,-44.29091642,114.726019,0.29933603
42,16.59561595,-83,-44.29091537,113.6144646,0.29948472
42,16.59561562,-83,-44.29091432,113.4397591,0.29963281
42,16.59561495,-83,-44.2909122,112.9439876,0.29993058
42,16.59561461,-83,-44.29091114,114.1779417,0.30007892
42,16.59561427,-83,-44.29091007,112.9513835,0.30022743
42,16.59561395,-83,-44.290909,112.9249825,0.30037669
42,16.59561362,-83,-44.29090794,111.98983,0.30052609
42,16.59561293,-83,-44.29090582,113.5068189,0.30082336
42,16.59561257,-83,-44.29090478,114.2984633,0.30097197
42,16.59561221,-83,-44.29090375,115.7117859,0.30111972
42,16.59561186,-83,-44.29090272,115.4172996,0.30126811
42,16.59561151,-83,-44.29090169,113.9925189,0.30141787
42,16.59561116,-83,-44.29090067,114.848259,0.30156674
42,16.59561043,-83,-44.29089864,115.969334,0.30186478
42,16.59561007,-83,-44.29089763,115.9023168,0.3020127
42,16.59560971,-83,-44.29089662,115.660323,0.30215969
42,16.59560935,-83,-44.2908956,115.896515,0.30230721
42,16.59560898,-83,-44.29089459,115.7765806,0.30245625
42,16.59560828,-83,-44.29089254,115.0458533,0.30275525
42,16.59560795,-83,-44.29089149,113.6916197,0.3029037
42,16.59560763,-83,-44.29089042,112.4310829,0.30305172
42,16.5956073,-83,-44.29088936,112.2713288,0.30320058
42,16.59560698,-83,-44.2908883,112.5887926,0.30335006
42,16.59560666,-83,-44.29088724,111.78044,0.30349914
42,16.59560601,-83,-44.29088512,112.8773001,0.30379803
42,16.59560567,-83,-44.29088406,112.9091131,0.30394752
42,16.59560533,-83,-44.29088299,113.1995288,0.30409663
42,16.59560499,-83,-44.29088192,113.6547195,0.30424503
42,16.59560465,-83,-44.29088085,112.4930354,0.30439215
42,16.59560397,-83,-44.29087871,113.0457934,0.30468753
42,16.59560361,-83,-44.29087765,114.2943706,0.30483488
42,16.59560327,-83,-44.29087657,113.6434539,0.30498297
42,16.59560295,-83,-44.29087547,112.6592569,0.305132
42,16.59560263,-83,-44.29087437,111.3330443,0.30528013
42,16.59560233,-83,-44.29087327,110.7129437,0.30542842
42,16.59560174,-83,-44.29087103,108.8887513,0.30572766
42,16.59560144,-83,-44.29086991,110.2724207,0.3058768
42,16.59560113,-83,-44.29086881,110.7516736,0.30602429
42,16.59560084,-83,-44.2908677,109.6746014,0.30617157
42,16.59560053,-83,-44.2908666,110.0997686,0.30631957
42,16.59559987,-83,-44.29086443,112.3742726,0.30661737
42,16.59559951,-83,-44.29086334,113.5638264,0.30676659
42,16.59559915,-83,-44.29086226,114.1778665,0.30691607
42,16.59559878,-83,-44.29086117,114.4265182,0.30706511
42,16.59559839,-83,-44.29086008,115.5831193,0.30721421
42,16.59559801,-83,-44.29085899,115.1280893,0.30736316
42,16.59559724,-83,-44.29085679,115.4150511,0.30765872
42,16.59559687,-83,-44.29085568,114.4611262,0.30780708
42,16.59559651,-83,-44.29085456,113.3304452,0.30795506
42,16.59559614,-83,-44.29085345,113.7978145,0.30810286
42,16.59559576,-83,-44.29085234,114.79719,0.30825159
42,16.59559501,-83,-44.29085009,114.6628739,0.30855078
42,16.59559465,-83,-44.29084896,113.3444069,0.30870035
42,16.5955943,-83,-44.29084782,113.0300678,0.3088496
42,16.59559396,-83,-44.29084667,111.8694437,0.30899862
42,16.59559363,-83,-44.29084552,111.8818168,0.30914748
42,16.59559329,-83,-44.29084437,111.1017366,0.30929609
42,16.5955926,-83,-44.29084207,111.9127155,0.30959332
42,16.59559225,-83,-44.29084093,112.9443045,0.30974272
42,16.59559189,-83,-44.2908398,112.8000486,0.30989186
42,16.59559152,-83,-44.29083867,113.6297674,0.31004131
42,16.59559114,-83,-44.29083754,114.0326954,0.31019096
42,16.59559033,-83,-44.29083533,116.1615474,0.31048749
42,16.5955899,-83,-44.29083424,117.5278728,0.3106343
42,16.59558946,-83,-44.29083315,118.8698495,0.31078084
42,16.59558901,-83,-44.29083207,118.4824736,0.31092751
42,16.59558855,-83,-44.29083099,119.5128632,0.31107325
42,16.59558809,-83,-44.29082991,120.7054818,0.3112187
42,16.59558721,-83,-44.29082771,118.1599686,0.31151606
42,16.5955868,-83,-44.29082659,117.1956704,0.31166431
42,16.59558638,-83,-44.29082546,116.5069936,0.31181126
42,16.59558597,-83,-44.29082433,116.1146457,0.31195756
42,16.59558557,-83,-44.2908232,116.2798355,0.31210409
42,16.59558476,-83,-44.29082094,115.919749,0.31239682
42,16.59558433,-83,-44.29081982,116.6082776,0.31254412
42,16.59558391,-83,-44.2908187,117.5689344,0.31269055
42,16.59558348,-83,-44.29081758,117.2413014,0.31283844
42,16.59558307,-83,-44.29081645,116.7102735,0.31298712
42,16.59558266,-83,-44.29081531,115.8479586,0.31313532
42,16.59558189,-83,-44.29081303,114.2740823,0.31343105
42,16.59558151,-83,-44.2908119,114.3175688,0.31357934
42,16.59558113,-83,-44.29081076,114.6510525,0.31372882
42,16.59558075,-83,-44.29080961,114.2499039,0.31387769
42,16.59558039,-83,-44.29080845,113.105537,0.31402609
42,16.59557963,-83,-44.29080615,114.0495586,0.3143206
42,16.59557924,-83,-44.29080501,114.6626194,0.31446926
42,16.59557884,-83,-44.29080387,115.1863556,0.31461886
42,16.59557847,-83,-44.29080272,114.5169841,0.3147675
42,16.5955781,-83,-44.29080157,113.2231047,0.31491444
42,16.59557774,-83,-44.29080041,113.0263372,0.31506204
42,16.59557701,-83,-44.29079812,113.081543,0.31536037
42,16.59557661,-83,-44.29079699,114.44777,0.31550926
42,16.59557621,-83,-44.29079586,115.5655833,0.31565842
42,16.59557579,-83,-44.29079474,116.0289334,0.31580608
42,16.59557536,-83,-44.29079362,117.4098143,0.31595253
42,16.59557448,-83,-44.29079142,118.8971871,0.31624614
42,16.59557404,-83,-44.2907903,118.3690724,0.31639432
42,16.5955736,-83,-44.29078919,117.2963077,0.31654389
42,16.59557315,-83,-44.29078807,118.6653261,0.31669276
42,16.59557269,-83,-44.29078696,119.2278032,0.3168415
42,16.59557225,-83,-44.29078583,118.4429805,0.31699084
42,16.59557137,-83,-44.29078357,117.5782848,0.31728727
42,16.59557094,-83,-44.29078243,117.5759538,0.3174355
42,16.59557052,-83,-44.29078129,116.6798907,0.31758438
42,16.59557009,-83,-44.29078016,116.5736405,0.31773388
42,16.59556966,-83,-44.29077903,117.828402,0.31788357
42,16.59556879,-83,-44.29077677,117.7257265,0.31818262
42,16.59556833,-83,-44.29077566,118.7519827,0.31833131
42,16.59556787,-83,-44.29077456,119.4290141,0.31847925
42,16.59556741,-83,-44.29077344,119.4339505,0.31862623
42,16.59556695,-83,-44.29077233,118.8995874,0.31877358
42,16.59556649,-83,-44.29077121,119.2067901,0.31892258
42,16.59556557,-83,-44.29076898,118.9740011,0.31921955
42,16.59556513,-83,-44.29076786,118.6273169,0.31936646
42,16.5955647,-83,-44.29076674,117.4710372,0.31951183
42,16.59556426,-83,-44.29076562,117.8590122,0.3196564
42,16.59556383,-83,-44.29076448,117.663045,0.31980087
42,16.59556301,-83,-44.29076217,115.369751,0.32009058
42,16.5955626,-83,-44.290761,115.4474601,0.32023765
42,16.5955622,-83,-44.29075983,115.2247383,0.32038673
42,16.5955618,-83,-44.29075866,114.4143317,0.32053605
42,16.59556139,-83,-44.29075748,115.1872909,0.32068499
42,16.59556099,-83,-44.29075632,114.8429856,0.3208323
42,16.59556015,-83,-44.29075401,116.0615144,0.32112711
42,16.59555973,-83,-44.29075286,116.4045277,0.32127369
42,16.5955593,-83,-44.2907517,116.4263645,0.32142106
42,16.59555888,-83,-44.29075053,116.2395738,0.32156897
42,16.59555847,-83,-44.29074935,115.8244253,0.3217161
42,16.59555767,-83,-44.29074698,114.2169487,0.32201044
42,16.59555726,-83,-44.2907458,115.4929905,0.32215765
42,16.59555685,-83,-44.29074462,114.8521761,0.32230586
42,16.59555645,-83,-44.29074344,114.8126647,0.32245456
42,16.59555604,-83,-44.29074225,114.9512981,0.32260223
42,16.59555563,-83,-44.29074107,114.7119318,0.3227497
42,16.5955548,-83,-44.2907387,115.2543237,0.32304739
42,16.59555437,-83,-44.29073751,115.8016969,0.32319622
42,16.59555395,-83,-44.29073631,115.9144617,0.32334457
42,16.59555352,-83,-44.2907351,114.8714927,0.32349338
42,16.59555309,-83,-44.2907339,116.2399738,0.32364234
42,16.59555225,-83,-44.2907315,114.6599469,0.32393935
42,16.59555183,-83,-44.2907303,115.9186901,0.32408695
42,16.59555141,-83,-44.2907291,114.6992224,0.32423569
42,16.59555098,-83,-44.2907279,115.7503828,0.32438544
42,16.59555054,-83,-44.29072669,116.0883745,0.32453455
42,16.5955501,-83,-44.29072549,116.469003,0.32468308
42,16.59554924,-83,-44.29072307,116.026625,0.32497842
42,16.59554882,-83,-44.29072186,114.7746491,0.3251263
42,16.59554839,-83,-44.29072066,115.3495962,0.3252756
42,16.59554794,-83,-44.29071947,116.7165597,0.32542426
42,16.59554749,-83,-44.2907183,117.5049125,0.32557261
42,16.5955466,-83,-44.29071593,117.2125874,0.32586762
42,16.59554617,-83,-44.29071474,115.8646888,0.32601474
42,16.59554575,-83,-44.29071355,115.781269,0.3261625
42,16.59554532,-83,-44.29071235,115.6786386,0.32631042
42,16.59554487,-83,-44.29071117,116.4723128,0.32645741
42,16.59554443,-83,-44.29070998,117.1628325,0.32660493
42,16.59554351,-83,-44.2907076,117.5905513,0.32690019
42,16.59554306,-83,-44.2907064,117.5716196,0.32704799
42,16.5955426,-83,-44.29070519,117.1627413,0.32719577
42,16.59554217,-83,-44.29070397,116.3673797,0.32734434
42,16.59554174,-83,-44.29070275,115.1122919,0.32749385
42,16.59554091,-83,-44.29070026,114.0428936,0.32779328
42,16.59554048,-83,-44.29069901,114.8660825,0.32794296
42,16.59554004,-83,-44.29069775,114.9598885,0.32809233
42,16.59553961,-83,-44.29069649,115.137166,0.32824167
42,16.59553919,-83,-44.29069524,114.2547986,0.32839144
42,16.59553876,-83,-44.29069398,114.8741398,0.32854095
42,16.59553793,-83,-44.29069147,114.1888256,0.32883697
42,16.59553754,-83,-44.2906902,112.8069445,0.32898563
42,16.59553715,-83,-44.29068892,112.2583023,0.32913418
42,16.59553677,-83,-44.29068765,112.5259697,0.32928273
42,16.59553639,-83,-44.29068637,111.3095316,0.32943079
42,16.59553565,-83,-44.29068382,111.6828612,0.3297266
42,16.59553529,-83,-44.29068253,110.9529863,0.32987366
42,16.59553493,-83,-44.29068123,110.2675554,0.33002156
42,16.59553457,-83,-44.29067994,111.0718166,0.33017116
42,16.59553421,-83,-44.29067864,110.0493917,0.33032105
42,16.59553387,-83,-44.29067734,110.2712614,0.33047083
42,16.59553318,-83,-44.2906747,109.8741676,0.33076815
42,16.59553284,-83,-44.29067338,108.688711,0.33091541
42,16.5955325,-83,-44.29067205,109.6437133,0.33106355
42,16.59553216,-83,-44.29067071,108.5072574,0.33121218
42,16.59553179,-83,-44.29066938,109.59469,0.33135902
42,16.59553104,-83,-44.29066674,111.1021208,0.33164884
42,16.59553066,-83,-44.29066541,111.3836275,0.33179573
42,16.5955303,-83,-44.29066408,110.7863005,0.33194381
42,16.59552994,-83,-44.29066274,109.6727772,0.33209265
42,16.59552958,-83,-44.29066139,110.2935936,0.33224191
42,16.59552925,-83,-44.29066004,109.2209272,0.33239052
42,16.59552861,-83,-44.29065731,106.9365336,0.33268805
42,16.59552829,-83,-44.29065594,107.8735266,0.33283607
42,16.59552796,-83,-44.29065458,107.6823132,0.33298336
42,16.59552762,-83,-44.2906532,108.6898889,0.33313177
42,16.59552728,-83,-44.29065183,107.9765951,0.33328096
42,16.59552658,-83,-44.29064908,109.1520615,0.33357662
42,16.59552623,-83,-44.29064771,108.559492,0.33372552
42,16.59552587,-83,-44.29064632,109.4199682,0.33387411
42,16.59552553,-83,-44.29064492,108.7446562,0.33402178
42,16.5955252,-83,-44.29064351,107.7358598,0.33416865
42,16.59552487,-83,-44.2906421,107.9736848,0.33431494
42,16.59552418,-83,-44.29063927,108.558337,0.33460721
42,16.59552383,-83,-44.29063785,108.4898011,0.3347559
42,16.59552348,-83,-44.29063642,108.1171187,0.33490457
42,16.59552312,-83,-44.29063501,108.7014621,0.33505305
42,16.59552274,-83,-44.2906336,109.5650459,0.33519966
42,16.59552192,-83,-44.29063082,111.8239179,0.33548736
42,16.59552151,-83,-44.29062943,112.2564166,0.33563244
42,16.59552109,-83,-44.29062804,111.5042855,0.33578082
42,16.59552065,-83,-44.29062665,112.5380824,0.33593018
42,16.59552019,-83,-44.29062528,113.8927703,0.33607953
42,16.59551972,-83,-44.29062392,114.7294715,0.33622784
42,16.59551881,-83,-44.29062118,114.2320297,0.33652365
42,16.59551837,-83,-44.29061979,112.8007353,0.33667332
42,16.59551793,-83,-44.29061841,113.682936,0.33682256
42,16.59551751,-83,-44.29061702,112.5345234,0.33697117
42,16.5955171,-83,-44.29061562,111.5969054,0.33711895
42,16.5955163,-83,-44.2906128,110.4904472,0.33741237
42,16.59551589,-83,-44.29061139,111.731198,0.33756072
42,16.59551551,-83,-44.29060998,110.4905754,0.33770897
42,16.59551516,-83,-44.29060855,109.2815736,0.33785641
42,16.59551481,-83,-44.29060712,107.8832418,0.33800463
42,16.59551446,-83,-44.29060567,108.2558064,0.33815348
42,16.59551375,-83,-44.29060279,109.0971922,0.33844904
42,16.5955134,-83,-44.29060134,107.7536196,0.33859838
42,16.59551302,-83,-44.2905999,108.82101,0.33874727
42,16.59551263,-83,-44.29059846,109.7106257,0.33889498
42,16.59551224,-83,-44.29059701,110.4413184,0.33904309
42,16.59551147,-83,-44.29059412,110.0326513,0.33934174
42,16.59551111,-83,-44.29059267,109.4706477,0.33949126
42,16.59551077,-83,-44.29059121,108.122968,0.33963984
42,16.59551043,-83,-44.29058974,106.8289168,0.33978693
42,16.59551009,-83,-44.29058828,108.1035612,0.3399339
42,16.59550977,-83,-44.29058679,106.7772178,0.34008143
42,16.59550913,-83,-44.29058381,106.3454139,0.34037908
42,16.59550883,-83,-44.29058231,105.574022,0.34052817
42,16.59550854,-83,-44.29058082,104.6769913,0.34067738
42,16.59550824,-83,-44.29057932,104.5719154,0.34082654
42,16.59550793,-83,-44.29057782,105.7711661,0.34097485
