lat_deg,lat_min,long_deg,long_min,bearing,speed
42,16.59599413,-83,-44.29207118,96.37946472,0.011684213
42,16.59599769,-83,-44.29206374,96.37946472,0.012339398
42,16.59600122,-83,-44.29205639,96.37946472,0.013065905
42,16.59600471,-83,-44.29204912,96.37946472,0.013853857
42,16.59600712,-83,-44.29205074,100.9696492,0.014232687
42,16.59600951,-83,-44.29205234,100.9696492,0.01461965
42,16.59601188,-83,-44.29205391,100.9696492,0.015014312
42,16.59601421,-83,-44.29205548,100.9696492,0.01541627
42,16.59601653,-83,-44.29205702,100.9696492,0.015825147
42,16.59601123,-83,-44.29206428,99.28626506,0.014660281
42,16.59600599,-83,-44.29207147,99.28626506,0.013562593
42,16.5960008,-83,-44.29207858,99.28626506,0.012552244
42,16.59599566,-83,-44.29208562,99.28626506,0.01165467
42,16.59599191,-83,-44.29208944,102.0032831,0.011016505
42,16.59598819,-83,-44.29209322,102.0032831,0.010435228
42,16.59598451,-83,-44.29209696,102.0032831,0.009922165
42,16.59598086,-83,-44.29210067,102.0032831,0.009489759
42,16.59597725,-83,-44.29210434,102.0032831,0.009150854
42,16.59598386,-83,-44.29210391,105.4122114,0.010348941
42,16.5959904,-83,-44.29210349,105.4122114,0.011625611
42,16.59599689,-83,-44.29210307,105.4122114,0.01295961
42,16.59600331,-83,-44.29210265,105.4122114,0.014336677
42,16.59600329,-83,-44.29209684,103.441356,0.01396379
42,16.59600327,-83,-44.29209109,103.441356,0.013661124
42,16.59600324,-83,-44.29208538,103.441356,0.013434345
42,16.59600322,-83,-44.29207973,103.441356,0.013288251
42,16.59600149,-83,-44.29207606,105.6714769,0.012790742
42,16.59599978,-83,-44.29207243,105.6714769,0.012328623
42,16.59599808,-83,-44.29206883,105.6714769,0.011906653
42,16.59599639,-83,-44.29206526,105.6714769,0.011529888
42,16.59599472,-83,-44.29206171,105.6714769,0.011203543
42,16.59599771,-83,-44.29206131,103.8643537,0.012005247
42,16.59600067,-83,-44.2920609,103.8643537,0.012810123
42,16.59600361,-83,-44.2920605,103.8643537,0.013617993
42,16.59600652,-83,-44.2920601,103.8643537,0.014428709
42,16.59600363,-83,-44.29205677,106.1603255,0.013752103
42,16.59600075,-83,-44.29205346,106.1603255,0.013133388
42,16.59599789,-83,-44.29205017,106.1603255,0.012582016
42,16.59599506,-83,-44.29204691,106.1603255,0.012108119
42,16.59599446,-83,-44.29205124,101.627892,0.011498327
42,16.59599386,-83,-44.29205555,101.627892,0.010944681
42,16.59599327,-83,-44.29205981,101.627892,0.010456923
42,16.59599269,-83,-44.29206405,101.627892,0.010045489
42,16.59599269,-83,-44.29207217,106.6309466,0.009879151
42,16.59599269,-83,-44.29208023,106.6309466,0.010078883
42,16.5959927,-83,-44.29208823,106.6309466,0.010626583
42,16.5959927,-83,-44.29209618,106.6309466,0.011474798
42,16.5959927,-83,-44.29210407,106.6309466,0.012564821
42,16.59599381,-83,-44.29210812,104.2690418,0.013470599
42,16.59599492,-83,-44.29211213,104.2690418,0.014397956
42,16.59599601,-83,-44.29211612,104.2690418,0.015343384
42,16.5959971,-83,-44.29212009,104.2690418,0.016304103
42,16.59599791,-83,-44.29211804,107.4489301,0.016093384
42,16.59599871,-83,-44.292116,107.4489301,0.015902784
42,16.59599951,-83,-44.29211398,107.4489301,0.015733194
42,16.5960003,-83,-44.29211196,107.4489301,0.015585454
42,16.59599806,-83,-44.29211451,106.0251426,0.015370577
42,16.59599584,-83,-44.29211704,106.0251426,0.015227668
42,16.59599363,-83,-44.29211955,106.0251426,0.015159186
42,16.59599146,-83,-44.29211915,108.2851812,0.014531095
42,16.59598931,-83,-44.29211874,108.2851812,0.013924402
42,16.59598717,-83,-44.29211835,108.2851812,0.013342352
42,16.59598504,-83,-44.29211795,108.2851812,0.012788637
42,16.59598311,-83,-44.29211388,106.5056256,0.011374652
42,16.59598119,-83,-44.29210984,106.5056256,0.009958813
42,16.59597928,-83,-44.29210582,106.5056256,0.008541406
42,16.59597739,-83,-44.29210182,106.5056256,0.007122885
42,16.5959755,-83,-44.29209784,106.5056256,0.005704071
42,16.59597255,-83,-44.29209754,105.5238031,0.005167286
42,16.59596962,-83,-44.29209724,105.5238031,0.004876276
42,16.5959667,-83,-44.29209694,105.5238031,0.004876398
42,16.59596379,-83,-44.29209664,105.5238031,0.005168651
42,16.5959629,-83,-44.29209346,106.4289223,0.004490489
42,16.595962,-83,-44.29209029,106.4289223,0.003985798
42,16.59596112,-83,-44.29208713,106.4289223,0.003726782
42,16.59596023,-83,-44.29208399,106.4289223,0.003765442
42,16.59596506,-83,-44.29207962,104.4488115,0.001766933
42,16.59596987,-83,-44.29207527,104.4488115,0.002205838
42,16.59597466,-83,-44.29207094,104.4488115,0.004409421
42,16.59597943,-83,-44.29206663,104.4488115,0.006847214
42,16.59598418,-83,-44.29206233,104.4488115,0.009339017
42,16.59598538,-83,-44.29206431,109.465524,0.009302455
42,16.59598658,-83,-44.29206628,109.465524,0.009344386
42,16.59598778,-83,-44.29206825,109.465524,0.009463912
42,16.59598897,-83,-44.2920702,109.465524,0.009658278
42,16.59599017,-83,-44.29207828,115.2196409,0.009511174
42,16.59599137,-83,-44.29208634,115.2196409,0.01018306
42,16.59599256,-83,-44.29209436,115.2196409,0.011532578
42,16.59599375,-83,-44.29210235,115.2196409,0.013356529
42,16.59599477,-83,-44.29210033,108.6919836,0.013356705
42,16.59599579,-83,-44.29209832,108.6919836,0.013412145
42,16.5959968,-83,-44.29209632,108.6919836,0.013522213
42,16.59599781,-83,-44.29209433,108.6919836,0.013685619
42,16.59599652,-83,-44.29209094,116.3318126,0.012683934
42,16.59599524,-83,-44.29208756,116.3318126,0.011764846
42,16.59599396,-83,-44.29208419,116.3318126,0.010949342
42,16.59599269,-83,-44.29208083,116.3318126,0.01026228
42,16.59599142,-83,-44.29207749,116.3318126,0.009730998
42,16.59599035,-83,-44.29207721,112.3290068,0.00919076
42,16.59598928,-83,-44.29207693,112.3290068,0.008655001
42,16.59598821,-83,-44.29207666,112.3290068,0.008124653
42,16.59598715,-83,-44.29207639,112.3290068,0.00760089
42,16.59599319,-83,-44.29207875,113.3273836,0.010479993
42,16.59599921,-83,-44.2920811,113.3273836,0.01351656
42,16.59600522,-83,-44.29208345,113.3273836,0.016623795
42,16.5960112,-83,-44.29208579,113.3273836,0.019767662
42,16.59601471,-83,-44.29208885,108.6064098,0.021673364
42,16.5960182,-83,-44.2920919,108.6064098,0.023619921
42,16.59602168,-83,-44.29209495,108.6064098,0.025597597
42,16.59602515,-83,-44.29209798,108.6064098,0.027599276
42,16.59602861,-83,-44.29210101,108.6064098,0.029619658
42,16.59603053,-83,-44.29210037,109.5615443,0.030478669
42,16.59603245,-83,-44.29209973,109.5615443,0.03134476
42,16.59603436,-83,-44.2920991,109.5615443,0.032217211
42,16.59603626,-83,-44.29209846,109.5615443,0.033095367
42,16.59603726,-83,-44.29210082,107.7285277,0.033732659
42,16.59603825,-83,-44.29210317,107.7285277,0.034388895
42,16.59603924,-83,-44.29210551,107.7285277,0.035062867
42,16.59604022,-83,-44.29210785,107.7285277,0.035753421
42,16.59603632,-83,-44.29210677,112.6746918,0.033412306
42,16.59603242,-83,-44.2921057,112.6746918,0.031074184
42,16.59602853,-83,-44.29210463,112.6746918,0.028739505
42,16.59602465,-83,-44.29210356,112.6746918,0.026408829
42,16.59602578,-83,-44.29210755,111.2157339,0.02750566
42,16.59602691,-83,-44.29211152,111.2157339,0.028666519
42,16.59602803,-83,-44.29211549,111.2157339,0.029883477
42,16.59602915,-83,-44.29211945,111.2157339,0.031149491
42,16.59603027,-83,-44.2921234,111.2157339,0.03245835
42,16.59602824,-83,-44.29212003,108.6521976,0.030600385
42,16.59602622,-83,-44.29211666,108.6521976,0.028759816
42,16.5960242,-83,-44.29211331,108.6521976,0.02693985
42,16.59602218,-83,-44.29210995,108.6521976,0.025144541
42,16.59602106,-83,-44.29210297,107.9391369,0.023308155
42,16.59601993,-83,-44.292096,107.9391369,0.021786891
42,16.59601881,-83,-44.29208905,107.9391369,0.020648504
42,16.59601769,-83,-44.2920821,107.9391369,0.019956438
42,16.59601647,-83,-44.29207813,107.3419899,0.019406395
42,16.59601524,-83,-44.29207416,107.3419899,0.019038627
42,16.59601402,-83,-44.2920702,107.3419899,0.018862863
42,16.5960128,-83,-44.29206625,107.3419899,0.018883492
42,16.59601173,-83,-44.29206564,109.2908253,0.018383503
42,16.59601067,-83,-44.29206503,109.2908253,0.017901442
42,16.5960096,-83,-44.29206442,109.2908253,0.017438675
42,16.59600854,-83,-44.29206381,109.2908253,0.016996651
42,16.59600747,-83,-44.2920632,109.2908253,0.016576889
42,16.59600718,-83,-44.2920619,110.7159985,0.016752356
42,16.59600689,-83,-44.29206061,110.7159985,0.016946938
42,16.5960066,-83,-44.29205931,110.7159985,0.017159839
42,16.59600631,-83,-44.29205802,110.7159985,0.017390236
42,16.59599976,-83,-44.29205839,105.5244613,0.014580626
42,16.59599321,-83,-44.29205877,105.5244613,0.01254958
42,16.59598667,-83,-44.29205914,105.5244613,0.011700381
42,16.59598015,-83,-44.29205951,105.5244613,0.012271748
42,16.59597889,-83,-44.29206102,102.627334,0.011890764
42,16.59597764,-83,-44.29206252,102.627334,0.011598324
42,16.59597639,-83,-44.29206402,102.627334,0.011400585
42,16.59597515,-83,-44.29206552,102.627334,0.011301835
42,16.59597624,-83,-44.2920643,105.486127,0.011272246
42,16.59597733,-83,-44.29206309,105.486127,0.01131556
42,16.59597842,-83,-44.29206188,105.486127,0.011430423
42,16.59597951,-83,-44.29206067,105.486127,0.011614186
42,16.59597953,-83,-44.29206113,96.02459365,0.011363687
42,16.59597956,-83,-44.2920616,96.02459365,0.011114086
42,16.59597958,-83,-44.29206206,96.02459365,0.010865425
42,16.5959796,-83,-44.29206252,96.02459365,0.010617747
42,16.59597963,-83,-44.29206298,96.02459365,0.010371099
42,16.59597716,-83,-44.29206064,106.7441719,0.012088281
42,16.5959747,-83,-44.29205829,106.7441719,0.01386043
42,16.59597224,-83,-44.29205595,106.7441719,0.015666801
42,16.59596978,-83,-44.29205362,106.7441719,0.017494878
42,16.59597002,-83,-44.29205807,105.7895344,0.015667189
42,16.59597026,-83,-44.29206251,105.7895344,0.013962135
42,16.5959705,-83,-44.29206695,105.7895344,0.012427097
42,16.59597074,-83,-44.29207138,105.7895344,0.011128996
42,16.59597389,-83,-44.29207525,105.3521345,0.008396345
42,16.59597704,-83,-44.29207912,105.3521345,0.005811843
42,16.59598019,-83,-44.29208299,105.3521345,0.003680797
42,16.59597967,-83,-44.29208012,109.8660213,0.003967496
42,16.59597914,-83,-44.29207726,109.8660213,0.004710808
42,16.59597862,-83,-44.2920744,109.8660213,0.005732399
42,16.59597811,-83,-44.29207154,109.8660213,0.006906996
42,16.59597825,-83,-44.29207054,106.9868653,0.007173857
42,16.5959784,-83,-44.29206954,106.9868653,0.007462999
42,16.59597855,-83,-44.29206854,106.9868653,0.007771608
42,16.59597869,-83,-44.29206755,106.9868653,0.008097138
42,16.59597884,-83,-44.29206655,106.9868653,0.00843732
42,16.59597631,-83,-44.29206896,111.6151739,0.008513072
42,16.59597379,-83,-44.29207136,111.6151739,0.009085443
42,16.59597128,-83,-44.29207376,111.6151739,0.010065668
42,16.59596876,-83,-44.29207616,111.6151739,0.011344564
42,16.59596813,-83,-44.29207693,116.3142126,0.011659339
42,16.59596749,-83,-44.2920777,116.3142126,0.011990681
42,16.59596686,-83,-44.29207847,116.3142126,0.012336959
42,16.59596622,-83,-44.29207924,116.3142126,0.012696661
42,16.59597143,-83,-44.29207558,115.9275053,0.009411295
42,16.59597662,-83,-44.29207193,115.9275053,0.00701503
42,16.59598181,-83,-44.29206828,115.9275053,0.006539778
42,16.595987,-83,-44.29206464,115.9275053,0.008300115
42,16.595987,-83,-44.29206917,115.5561878,0.006022635
42,16.59598701,-83,-44.2920737,115.5561878,0.003840391
42,16.59598701,-83,-44.29207823,115.5561878,0.002049796
42,16.59598701,-83,-44.29208275,115.5561878,0.002123792
42,16.59598702,-83,-44.29208726,115.5561878,0.00394375
42,16.59598903,-83,-44.29208481,113.5527776,0.003862363
42,16.59599105,-83,-44.29208237,113.5527776,0.004622305
42,16.59599306,-83,-44.29207993,113.5527776,0.005900381
42,16.59599507,-83,-44.2920775,113.5527776,0.007428416
42,16.59599438,-83,-44.29207691,118.5094442,0.007002007
42,16.59599369,-83,-44.29207633,118.5094442,0.006601832
42,16.595993,-83,-44.29207575,118.5094442,0.006232335
42,16.59599231,-83,-44.29207517,118.5094442,0.005898634
42,16.59598964,-83,-44.29208044,123.166792,0.003356988
42,16.59598696,-83,-44.29208571,123.166792,0.00315695
42,16.59598429,-83,-44.29209097,123.166792,0.005533143
42,16.59598162,-83,-44.29209623,123.166792,0.008540877
42,16.59598198,-83,-44.2920945,119.4756424,0.007577506
42,16.59598233,-83,-44.29209278,119.4756424,0.006617963
42,16.59598269,-83,-44.29209106,119.4756424,0.005662277
42,16.59598305,-83,-44.29208935,119.4756424,0.004710478
42,16.5959834,-83,-44.29208763,119.4756424,0.003762595
42,16.59597919,-83,-44.29208896,121.9958039,0.005859356
42,16.59597498,-83,-44.29209029,121.9958039,0.008536646
42,16.59597078,-83,-44.29209162,121.9958039,0.011381693
42,16.59596658,-83,-44.29209294,121.9958039,0.014286212
42,16.59597151,-83,-44.29208983,117.8813049,0.010379657
42,16.59597644,-83,-44.29208672,117.8813049,0.006491525
42,16.59598136,-83,-44.29208361,117.8813049,0.002628846
42,16.59598627,-83,-44.29208051,117.8813049,0.001286688
42,16.59598258,-83,-44.29207776,118.1147395,0.002166985
42,16.59597889,-83,-44.29207502,118.1147395,0.005055908
42,16.59597521,-83,-44.29207227,118.1147395,0.008000811
42,16.59597153,-83,-44.29206953,118.1147395,0.010945579
42,16.59597057,-83,-44.29206203,119.6380319,0.013944044
42,16.59596961,-83,-44.29205454,119.6380319,0.017325114
42,16.59596865,-83,-44.29204705,119.6380319,0.020893402
42,16.5959677,-83,-44.29203958,119.6380319,0.024558466
42,16.59596674,-83,-44.29203212,119.6380319,0.028274879
42,16.59596477,-83,-44.29202978,113.7834596,0.029898677
42,16.59596281,-83,-44.29202745,113.7834596,0.031529743
42,16.59596085,-83,-44.29202512,113.7834596,0.033165551
42,16.59595889,-83,-44.29202279,113.7834596,0.034804049
42,16.59596317,-83,-44.29203077,115.4510819,0.029483379
42,16.59596745,-83,-44.29203874,115.4510819,0.024198583
42,16.59597173,-83,-44.2920467,115.4510819,0.018958913
42,16.595976,-83,-44.29205465,115.4510819,0.013787251
42,16.59597519,-83,-44.29205815,112.6749208,0.012317991
42,16.59597437,-83,-44.29206163,112.6749208,0.011015163
42,16.59597356,-83,-44.29206512,112.6749208,0.009938838
42,16.59597275,-83,-44.29206859,112.6749208,0.009163091
42,16.59597194,-83,-44.29207207,112.6749208,0.00876175
42,16.59596968,-83,-44.29207925,112.2461565,0.009709594
42,16.59596742,-83,-44.29208643,112.2461565,0.012070663
42,16.59596517,-83,-44.29209359,112.2461565,0.015183276
42,16.59596292,-83,-44.29210075,112.2461565,0.018661693
42,16.59596052,-83,-44.29210177,115.6123065,0.020274759
42,16.59595812,-83,-44.29210279,115.6123065,0.021898236
42,16.59595573,-83,-44.29210381,115.6123065,0.023527918
42,16.59595334,-83,-44.29210482,115.6123065,0.025160685
42,16.59595594,-83,-44.29210028,114.5854871,0.022201893
42,16.59595853,-83,-44.29209574,114.5854871,0.019315131
42,16.59596112,-83,-44.29209121,114.5854871,0.016529385
42,16.59596371,-83,-44.29208669,114.5854871,0.013895067
42,16.59596629,-83,-44.29208217,114.5854871,0.011503972
42,16.59596925,-83,-44.29207643,110.4044235,0.009329566
42,16.59597221,-83,-44.2920707,110.4044235,0.008361285
42,16.59597517,-83,-44.29206498,110.4044235,0.008973148
42,16.59597812,-83,-44.29205926,110.4044235,0.010882349
42,16.59597347,-83,-44.29205174,116.0940043,0.015716571
42,16.59596884,-83,-44.29204422,116.0940043,0.020689068
42,16.59596421,-83,-44.29203672,116.0940043,0.025703115
42,16.59595959,-83,-44.29202923,116.0940043,0.03072449
42,16.59596214,-83,-44.29202989,115.9253448,0.029385744
42,16.59596469,-83,-44.29203055,115.9253448,0.028124512
42,16.59596723,-83,-44.2920312,115.9253448,0.026949546
42,16.59596977,-83,-44.29203186,115.9253448,0.025870386
42,16.59597231,-83,-44.29203251,115.9253448,0.024897194
42,16.59597087,-83,-44.2920267,115.0642837,0.028060639
42,16.59596942,-83,-44.29202089,115.0642837,0.031207231
42,16.59596799,-83,-44.2920151,115.0642837,0.034336665
42,16.59596655,-83,-44.29200932,115.0642837,0.037448731
42,16.5959605,-83,-44.29200984,113.6402541,0.038504796
42,16.59595445,-83,-44.29201037,113.6402541,0.039994828
42,16.59594842,-83,-44.29201089,113.6402541,0.041865088
42,16.5959424,-83,-44.29201141,113.6402541,0.044060146
42,16.59593666,-83,-44.29200438,111.1692327,0.04940633
42,16.59593092,-83,-44.29199737,111.1692327,0.054733642
42,16.5959252,-83,-44.29199037,111.1692327,0.060038703
42,16.59591948,-83,-44.29198338,111.1692327,0.065319242
42,16.59591378,-83,-44.2919764,111.1692327,0.070573681
42,16.59591317,-83,-44.29197207,113.1276486,0.072310956
42,16.59591255,-83,-44.29196774,113.1276486,0.074056491
42,16.59591194,-83,-44.29196343,113.1276486,0.075808601
42,16.59591134,-83,-44.29195913,113.1276486,0.077565759
42,16.59591042,-83,-44.29195432,113.1112035,0.079678168
42,16.59590952,-83,-44.29194952,113.1112035,0.081790812
42,16.59590861,-83,-44.29194473,113.1112035,0.083902392
42,16.59590771,-83,-44.29193995,113.1112035,0.086011746
42,16.59590636,-83,-44.2919371,114.0080354,0.087473096
42,16.59590502,-83,-44.29193426,114.0080354,0.088924089
42,16.59590368,-83,-44.29193142,114.0080354,0.090364724
42,16.59590235,-83,-44.2919286,114.0080354,0.091794997
42,16.59590102,-83,-44.29192578,114.0080354,0.093214909
42,16.59590234,-83,-44.29192967,114.0599047,0.090617369
42,16.59590367,-83,-44.29193355,114.0599047,0.088034827
42,16.59590499,-83,-44.29193743,114.0599047,0.085467458
42,16.59590631,-83,-44.29194131,114.0599047,0.082915453
42,16.59590966,-83,-44.2919437,115.4453353,0.080144752
42,16.595913,-83,-44.29194609,115.4453353,0.077406301
42,16.59591634,-83,-44.29194847,115.4453353,0.074701758
42,16.59591967,-83,-44.29195085,115.4453353,0.072032991
42,16.59592245,-83,-44.29195017,113.4015987,0.070989609
42,16.59592523,-83,-44.2919495,113.4015987,0.070000953
42,16.59592801,-83,-44.29194883,113.4015987,0.069068278
42,16.59593077,-83,-44.29194816,113.4015987,0.06819278
42,16.59593354,-83,-44.29194749,113.4015987,0.067375577
42,16.59593669,-83,-44.29194891,116.8788733,0.065493398
42,16.59593984,-83,-44.29195032,116.8788733,0.063668478
42,16.59594298,-83,-44.29195174,116.8788733,0.061904138
